File Path,Key in Code,Default Text (Code),DB English,DB Bulgarian,Status,Detected Namespace,Dict Variable
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,status_done,'Done',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,status_rejected,'Rejected',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,period_all_time,'All time',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,period_last_7_days,'Last 7 days',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,period_last_30_days,'Last 30 days',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,period_last_90_days,'Last 90 days',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_new_leads,'New leads',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_total,'total',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_contacted_leads,'Contacted leads',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_total,'total',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_done_leads,'Done leads',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_total,'total',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_rejected_leads,'Rejected leads',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_total,'total',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,nav_leads,'Leads',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_total,'total',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,msg_failed_load_leads,'Failed to load leads',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_search,'Search',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,placeholder_search_leads,"'Search name, email, phone, description or notes...'",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,clear_search,'Clear search',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_status,'Status',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_period,'Period',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,aria_select_period_filter,'Select period filter',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_date_range,'Date range',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,placeholder_from,'From',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,placeholder_to,'To',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,msg_no_leads_found,'No leads found',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,msg_adjust_filters,'Try adjusting your filters or check back later.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_date,'Date',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_phone,'Phone',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_description,'Description',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_source,'Source',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_notes,'Notes',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_status,'Status',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_actions,'Actions',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,rejected,,,,MISSING_IN_DB,unknown,"id: string) {
    try {
      await updateLeadStatus(id"
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,msg_failed_generate_qr,Failed to generate QR code,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,msg_failed_download_qr,Failed to download QR code,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,nav_qr_code,QR Code,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,qr_code_subtitle,Share your provider profile with a QR code,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_qr_code_language,QR Code Language,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,msg_qr_language_description,The QR code text and slogan will be displayed in this language,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,msg_qr_share_description,"Share this QR code on your business cards, flyers, or at your location. Clients scan it to reach your profile directly. Enhanced QR codes include your business name and a call-to-action slogan.",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,msg_generating,Generating…,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,btn_generate_qr_code,Generate QR Code,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_enhanced_qr_code,Enhanced QR Code,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_business,Business,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,nav_services,Service,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_language,Language,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_your_qr_url,Your QR URL,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_canonical_profile_url,Canonical profile URL,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,btn_download,Download,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,btn_regenerate,Regenerate,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,msg_failed_generate_qr,'Failed to generate QR code',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,msg_failed_download_qr,'Failed to download QR code',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,nav_qr_code,'QR Code',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,qr_code_subtitle,'Share your provider profile with a QR code',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_qr_code_language,'QR Code Language',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,msg_qr_language_description,'The QR code text and slogan will be displayed in this language',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,msg_qr_share_description,"'Share this QR code on your business cards, flyers, or at your location. Clients scan it to reach your profile directly. Enhanced QR codes include your business name and a call-to-action slogan.'",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,msg_generating,'Generating…',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,btn_generate_qr_code,'Generate QR Code',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_enhanced_qr_code,'Enhanced QR Code',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_business,'Business',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,nav_services,'Service',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_language,'Language',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_your_qr_url,'Your QR URL',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,label_canonical_profile_url,'Canonical profile URL',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,btn_download,'Download',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/qr-code/page.tsx,btn_regenerate,'Regenerate',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,price_type_fixed,Fixed price,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,price_type_hourly,Per hour,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,price_type_request,Per request (quote),,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,price_type_per_sqm,Per sq.m.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_network_error,Network error - check connection,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_invalid_image_url,Invalid image URL format,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_profile,Profile,,,MISSING_IN_DB,unknown,"0);
    setErrorDetails('');
  };

  const getRetryUrl = () => {
    if (!imageUrl) return undefined;
    
    const separator = imageUrl.includes('?') ? '&' : '?';
    return `${imageUrl}${separator}retry=${retryCount}&t=${Date.now()}`;
  };

  return (
    <div className=""flex items-center gap-3"">
      <div className=""w-14 h-14 rounded-full bg-gray-100 overflow-hidden flex-shrink-0 flex items-center justify-center text-gray-400"">
        {imageUrl && !imageError ? (
          <img 
            src={retryCount > 0 ? getRetryUrl() : imageUrl} 
            alt={t(dict"
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_uploading,Uploading…,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,btn_change_photo,Change photo,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,btn_upload_photo,Upload photo,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_supported_image_formats,"JPG, PNG, WebP, HEIC · max 5 MB",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_failed_load_image,Failed to load image,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,btn_try_again,Try again,,,MISSING_IN_DB,unknown,"0);
                setImageError(false);
                setErrorDetails('');
              }}
              className=""text-xs text-orange-600 hover:text-orange-700 mt-0.5""
            >
              {t(dict"
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_retrying,Retrying...,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_profile_setup,Profile Setup,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_service,Service,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_url_taken,This URL is already taken,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_failed_check_url,Failed to check URL availability,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_file_size_limit_5mb,File size must be less than 5 MB,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_file_type_jpg_png_webp_heic,"File must be JPG, PNG, WebP, or HEIC",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_failed_upload_image,Failed to upload image. Please try again.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_file_too_large,File too large. Maximum size is 5 MB.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_invalid_file_format,"Invalid file format. Use JPG, PNG, WebP, or HEIC.",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_authentication_error_login_again,Authentication error. Please log in again.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_too_many_upload_attempts,Too many upload attempts. Please wait a moment.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,error_business_name_min_chars,Business name must be at least 2 characters,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_failed_save_profile,Failed to save profile,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,error_title_required,Title is required,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,error_category_required,Category is required,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,error_city_required,At least one city is required,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_failed_create_service,Failed to create service,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_failed_save,Failed to save,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_failed_load_profile,Failed to load profile,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_complete_profile,Complete your profile,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_start_receiving,Start receiving client requests in minutes,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_profile_setup,Profile Setup,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_profile_photo,Profile photo,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_optional,optional,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_business_name,Business name,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,placeholder_business_name_example,e.g. Sofia Plumbing Pro,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_description,Description,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_optional,optional,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,placeholder_business_description,"Describe your services, experience and what makes you different",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_50_chars_better,At least 50 chars gets better results,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_public_url,Public URL,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,placeholder_business_slug,your-business-name,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,btn_edit_url,Edit URL,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_checking,Checking...,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_available,Available,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,placeholder_business_slug,your-business-name,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_url_changes_remaining,URL changes remaining:,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_url_change_warning,You can only change your URL once.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_old_links_redirect,Old links will continue working (redirected).,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_url_taken,This URL is already taken,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_suggestions,Suggestions:,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_saving,Saving…,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,btn_continue,Continue →,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,btn_skip_for_now,Skip for now,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_takes_less_than_1_minute,Takes less than 1 minute,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_add_first_service,Add Your First Service,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_service_title,Service title,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,placeholder_service_title_example,e.g. Apartment cleaning,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,placeholder_select_category,Select a category,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,placeholder_select_cities,Select cities where you offer this service,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_price_type,Price type,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_price_in_currency,Price in {currency},,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_optional,optional,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_setup_complete_redirecting,Setup complete! Redirecting…,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,btn_back,← Back,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_saving,Saving…,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,btn_complete_setup,Complete Setup,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_finish_setup_to_start_getting_clients,Finish setup to start getting clients,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,nav_profile,Profile,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,profile_subtitle,Your public business profile,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_profile_photo,Profile photo,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_business_details,Business details,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_business_name,Business name,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,label_description,Description,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,placeholder_business_description,"Describe your services, experience and what makes you different",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_saving,Saving…,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,btn_save_changes,Save changes,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,msg_saved,Saved!,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,price_type_fixed,'Fixed price',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/profile/page.tsx,price_type_hourly,'Per hour',,,MISSING_IN_DB,unknown,dict
